xzqhdm,xzqhmc,pc,mc,lx,sd,dz,lon,lat
230000,黑龙江省,第七批,庆华古山寨遗址,古遗址,战国至汉,黑龙江省哈尔滨市宾县,127.459963096997,45.743698954947
230000,黑龙江省,第七批,团结遗址,古遗址,战国至唐,黑龙江省牡丹江市东宁县,131.104178589632,43.967874944212
230000,黑龙江省,第七批,中兴城址,古遗址,辽、金,黑龙江省鹤岗市绥滨县,131.845034336144,47.2868261445853
230000,黑龙江省,第七批,土城子遗址,古遗址,金,黑龙江省哈尔滨市依兰县,129.55159050363,46.046258463327
230000,黑龙江省,第七批,郝家城子古城遗址,古遗址,金,黑龙江省绥化地区兰西县,126.615055344364,46.3117855841924
230000,黑龙江省,第七批,墨尔根至漠河古驿站驿道,古遗址,清,黑龙江省大兴安岭地区呼玛县、塔河县、漠河县及黑河市嫩江县,122.531563358748,52.970759074946
230000,黑龙江省,第七批,鄂伦春神泉祭坛遗址,古遗址,清,黑龙江省黑河市逊克县,128.471356816722,49.5620331384173
230000,黑龙江省,第七批,宁古塔将军驻地旧城遗址,古遗址,清,黑龙江省牡丹江市海林市,129.37305081237,44.5919240155579
320000,江苏省,第七批,中华曙猿化石地点,古遗址,旧石器时代,江苏省常州市溧阳市,119.479006239572,31.4188449934119
320000,江苏省,第七批,青莲岗遗址,古遗址,新石器时代,江苏省淮安市楚州区,119.281239607507,33.7257493212169
320000,江苏省,第七批,薛城遗址,古遗址,新石器时代,江苏省南京市高淳县,118.850095769733,31.3633306418104
320000,江苏省,第七批,草鞋山遗址,古遗址,新石器时代,江苏省苏州市吴中区,120.794840045132,31.3745303231945
320000,江苏省,第七批,东山村遗址,古遗址,新石器时代,江苏省苏州市张家港市,120.404300675949,31.928569370136
320000,江苏省,第七批,赵陵山遗址,古遗址,新石器时代,江苏省苏州市昆山市,120.976410452506,31.3876225209341
320000,江苏省,第七批,西溪遗址,古遗址,新石器时代,江苏省无锡市宜兴市,119.587113332992,31.4837789940079
320000,江苏省,第七批,刘林遗址,古遗址,新石器时代,江苏省徐州市邳州市,118.006830803916,34.3400928227218
320000,江苏省,第七批,城上村遗址,古遗址,新石器时代至周,江苏省镇江市句容市,119.17489994415,31.9879695860222
320000,江苏省,第七批,梁王城遗址,古遗址,新石器时代至战国,江苏省徐州市邳州市,117.788042206689,34.5075862825872
320000,江苏省,第七批,佘城遗址,古遗址,夏至周,江苏省无锡市江阴市,120.280323396206,31.9226177169311
320000,江苏省,第七批,葛城遗址,古遗址,西周至春秋,江苏省镇江市丹阳市,119.601607530002,32.0123134569333
320000,江苏省,第七批,晓店青墩遗址,古遗址,西周、汉,江苏省宿迁市宿豫区,118.310085625209,34.0600674833705
320000,江苏省,第七批,阖闾城遗址,古遗址,春秋,江苏省无锡市滨湖区与常州市武进区,120.26717961413,31.472431560685
320000,江苏省,第七批,固城遗址,古遗址,春秋至汉,江苏省南京市高淳县,118.978296199594,31.3127419806713
320000,江苏省,第七批,曲阳城遗址,古遗址,汉,江苏省连云港市东海县,118.704184908276,34.4447514814701
320000,江苏省,第七批,铁瓮城遗址,古遗址,东汉,江苏省镇江市京口区,119.453747613477,32.2157061633096
320000,江苏省,第七批,黄泗浦遗址,古遗址,南朝至宋,江苏省苏州市张家港市,120.620614117014,31.8630473061087
320000,江苏省,第七批,大报恩寺遗址,古遗址,南朝至清,江苏省南京市秦淮区,118.777757040208,32.0112924513076
320000,江苏省,第七批,泗州城遗址,古遗址,唐至清,江苏省淮安市盱眙县,118.478138872025,33.0314221393406
320000,江苏省,第七批,宋元粮仓遗址,古遗址,宋至清,江苏省镇江市京口区,119.441955724905,32.213789686713
320000,江苏省,第七批,太仓海运仓遗址,古遗址,元,江苏省苏州市太仓市,121.118608647871,31.4336209313017
320000,江苏省,第七批,大窑路窑群遗址,古遗址,明至清,江苏省无锡市南长区,120.311157950791,31.5601259266862
320000,江苏省,第七批,蜀山窑群,古遗址,明至清,江苏省无锡市宜兴市,119.858121901067,31.2675973894243
330000,浙江省,第七批,乌龟洞遗址,古遗址,旧石器时代,浙江省杭州市建德市,119.276162731861,29.4774420263349
330000,浙江省,第七批,上马坎遗址,古遗址,旧石器时代,浙江省湖州市安吉县,119.75984064623,30.7565765984762
330000,浙江省,第七批,七里亭遗址,古遗址,旧石器时代,浙江省湖州市长兴县,119.689577774056,30.9262695171834
330000,浙江省,第七批,小古城遗址,古遗址,新石器时代,浙江省杭州市余杭区,119.87700270211,30.3845205012605
330000,浙江省,第七批,田螺山遗址,古遗址,新石器时代,浙江省宁波市余姚市,121.379727421812,30.0241938971224
330000,浙江省,第七批,鲻山遗址,古遗址,新石器时代,浙江省宁波市余姚市,121.150135811388,30.0401809692953
330000,浙江省,第七批,曹湾山遗址,古遗址,新石器时代,浙江省温州市鹿城区,120.651160805738,28.0188216307947
330000,浙江省,第七批,庄桥坟遗址,古遗址,新石器时代,浙江省嘉兴市平湖市,120.932268425998,30.6537505583776
330000,浙江省,第七批,新地里遗址,古遗址,新石器时代,浙江省嘉兴市桐乡市,120.560946120035,30.6326913238015
330000,浙江省,第七批,小黄山遗址,古遗址,新石器时代,浙江省绍兴市嵊州市,120.826912482754,29.5640288533516
330000,浙江省,第七批,好川遗址,古遗址,新石器时代,浙江省丽水市遂昌县,119.271132880857,28.5952948540575
330000,浙江省,第七批,塔山遗址,古遗址,新石器时代至周,浙江省宁波市象山县,121.878898201063,29.4818328327638
330000,浙江省,第七批,毘山遗址,古遗址,新石器时代至周,浙江省湖州市吴兴区,120.181185525198,30.8593295083298
330000,浙江省,第七批,德清原始瓷窑址,古遗址,商至战国,浙江省湖州市德清县,119.97275218765,30.5449761634039
330000,浙江省,第七批,大溪东瓯古城遗址,古遗址,西汉,浙江省台州市温岭市,121.381195654322,28.3755624511636
330000,浙江省,第七批,城山古城遗址,古遗址,东汉,浙江省湖州市长兴县,119.925502215186,30.8067317307087
330000,浙江省,第七批,凤凰山窑址群,古遗址,三国至晋,浙江省绍兴市上虞市,120.864041196315,30.0357363847346
330000,浙江省,第七批,泗洲造纸作坊遗址,古遗址,宋,浙江省杭州市富阳市,119.907812784426,30.1026307857341
330000,浙江省,第七批,天目窑遗址,古遗址,宋至元,浙江省杭州市临安市,119.408391905739,30.2299782525319
330000,浙江省,第七批,小南海石室,古遗址,宋至清,浙江省衢州市龙游县,119.167200209655,29.0311100694587
330000,浙江省,第七批,云和银矿遗址,古遗址,明,浙江省丽水市云和县,119.568763580032,28.1192281054254
330000,浙江省,第七批,花岙兵营遗址,古遗址,明至清,浙江省宁波市象山县,121.86533447929,29.4794092359672
340000,安徽省,第七批,毛竹山、官山遗址,古遗址,旧石器时代,安徽省宣城市宁国市,118.977852993425,30.6360004374253
340000,安徽省,第七批,银山智人遗址,古遗址,旧石器时代,安徽省合肥市巢湖市,117.856523434104,31.6007613328257
340000,安徽省,第七批,双墩遗址,古遗址,新石器时代,安徽省蚌埠市淮上区,117.320573830913,32.9843305424069
340000,安徽省,第七批,禹会村遗址,古遗址,新石器时代,安徽省蚌埠市禹会区,117.336686976519,32.9314690734688
340000,安徽省,第七批,石山孜遗址,古遗址,新石器时代,安徽省淮北市烈山区,116.820046284496,33.8439339554123
340000,安徽省,第七批,小山口遗址,古遗址,新石器时代,安徽省宿州市埇桥区,117.115214621905,34.0508314232963
340000,安徽省,第七批,古台寺遗址,古遗址,新石器时代,安徽省宿州市埇桥区,116.972030172653,33.6415922596896
340000,安徽省,第七批,孙家城遗址,古遗址,新石器时代至商,安徽省安庆市怀宁县,116.791817696594,30.8130189591647
340000,安徽省,第七批,张四墩遗址,古遗址,新石器时代至周,安徽省安庆市宜秀区,117.064532307092,30.5435966237486
340000,安徽省,第七批,垓下遗址,古遗址,新石器时代、汉,安徽省蚌埠市固镇县,117.311217558483,33.3184406911174
340000,安徽省,第七批,牯牛山城址,古遗址,西周至春秋,安徽省芜湖市南陵县,118.329055495283,30.917056860265
340000,安徽省,第七批,榉根关古徽道,古遗址,唐至清,安徽省池州市石台县,117.480862141701,30.2127683488964
340000,安徽省,第七批,古井贡酒酿造遗址,古遗址,宋至清,安徽省亳州市谯城区,115.773483095947,33.8776719309041
340000,安徽省,第七批,徽杭古道绩溪段和古徽道东线郎溪段,古遗址,宋至民国,安徽省宣城市绩溪县、郎溪县,118.802624638542,30.1400300736563
350000,福建省,第七批,莲花池山遗址,古遗址,旧石器时代,福建省漳州市芗城区,117.649177054483,24.51386645495
350000,福建省,第七批,奇和洞遗址,古遗址,旧石器时代至新石器时代,福建省龙岩市漳平市,117.414810117558,25.2928036113561
350000,福建省,第七批,南山遗址,古遗址,新石器时代至商周,福建省三明市明溪县,116.898370715569,26.5188600182096
350000,福建省,第七批,池湖遗址,古遗址,新石器时代、商周,福建省南平市光泽县,117.328844521114,27.5441100738379
350000,福建省,第七批,猫耳山遗址,古遗址,商,福建省南平市浦城县,118.536506394986,27.9206290019669
350000,福建省,第七批,庵山沙丘遗址,古遗址,商至周,福建省泉州市晋江市,118.504416394594,24.6545312426415
350000,福建省,第七批,海坛海峡水下遗址,古遗址,五代至清,福建省福州市平潭县,119.785712247488,25.5015590178946
350000,福建省,第七批,中村窑遗址,古遗址,宋至明,福建省三明市三元区,117.661762065632,26.1739049718573
360000,江西省,第七批,拾年山遗址,古遗址,新石器时代,江西省新余市渝水区,114.939756750744,27.8038065798285
360000,江西省,第七批,社山头遗址,古遗址,新石器时代至周,江西省上饶市广丰县,118.186144951278,28.439488449851
360000,江西省,第七批,角山板栗山遗址,古遗址,商,江西省鹰潭市月湖区,117.031951300018,28.2423499167608
360000,江西省,第七批,界埠粮仓遗址,古遗址,战国,江西省吉安市新干县,115.382150673618,27.7692938304296
360000,江西省,第七批,枭阝阳城遗址,古遗址,汉,江西省九江市都昌县,116.199080288448,29.27589160608
360000,江西省,第七批,宝山金银矿冶遗址,古遗址,唐,江西省抚州市金溪县,116.750158361874,27.9222317914571
360000,江西省,第七批,银山银矿遗址,古遗址,唐、宋,江西省上饶市德兴市,117.573624798493,28.9496121685781
360000,江西省,第七批,七里镇窑址,古遗址,唐至明,江西省赣州市章贡区,114.988296270944,25.8528507994196
360000,江西省,第七批,包家金矿遗址,古遗址,唐至明,江西省上饶市上饶县,117.902897533571,28.4524283585918
360000,江西省,第七批,凤凰山铁矿遗址,古遗址,唐至明,江西省新余市分宜县,114.687079110377,27.8180948001975
360000,江西省,第七批,白舍窑遗址,古遗址,宋,江西省抚州市南丰县,116.435764850049,27.0398673522241
360000,江西省,第七批,蒙山银矿遗址,古遗址,宋、元、明,江西省宜春市上高县,114.919040817923,28.0636227526308
360000,江西省,第七批,华林造纸作坊遗址,古遗址,宋、元、明,江西省宜春市高安市,115.370262538294,28.4203847945558
360000,江西省,第七批,丽阳窑址,古遗址,元至明,江西省景德镇市昌江区,117.037977572924,29.2209002334947
370000,山东省,第七批,建新遗址,古遗址,新石器时代,山东省枣庄市山亭区,117.455515018487,35.0999789456139
370000,山东省,第七批,南王绪遗址,古遗址,新石器时代,山东省烟台市蓬莱市,120.625976370885,37.7508641569407
370000,山东省,第七批,野店遗址,古遗址,新石器时代,山东省济宁市邹城市,116.98361482305,35.3349910179777
370000,山东省,第七批,青堌堆遗址,古遗址,新石器时代,山东省济宁市梁山县,116.20075240651,35.8704458935905
370000,山东省,第七批,大朱家村遗址,古遗址,新石器时代,山东省日照市莒县,118.914417695813,35.587383119602
370000,山东省,第七批,西朱封遗址,古遗址,新石器时代至夏,山东省潍坊市临朐县,118.514706911295,36.4720842959801
370000,山东省,第七批,史家遗址,古遗址,新石器时代至商,山东省淄博市桓台县,118.091796496931,36.9591331368189
370000,山东省,第七批,北沈遗址,古遗址,新石器时代至战国,山东省淄博市淄川区,117.960914736317,36.6432803252901
370000,山东省,第七批,北沟头遗址,古遗址,新石器时代、周、汉,山东省临沂市临沭县,118.640569944193,34.9507570316695
370000,山东省,第七批,西夏侯遗址,古遗址,新石器时代、商,山东省济宁市曲阜市,117.044574811644,35.524480687129
370000,山东省,第七批,尚庄遗址,古遗址,新石器时代、商、周、汉,山东省聊城市茌平县,116.265119701036,36.4792708888418
370000,山东省,第七批,前掌大遗址,古遗址,新石器时代、商至周、汉,山东省枣庄市滕州市,117.222364076698,34.9004254603206
370000,山东省,第七批,双王城盐业遗址群,古遗址,新石器时代、商、西周、金、元,山东省潍坊市寿光市,118.784970723911,36.8550850652738
370000,山东省,第七批,嬴城遗址,古遗址,新石器时代、商、汉,山东省莱芜市莱城区,117.654040375361,36.203217850489
370000,山东省,第七批,西皇姑庵遗址,古遗址,新石器时代、西周,山东省青岛市胶州市,119.699769466632,36.0816071346277
370000,山东省,第七批,西吴寺遗址,古遗址,新石器时代、周,山东省济宁市兖州市,116.62630766162,35.6877831191035
370000,山东省,第七批,赵家庄遗址,古遗址,新石器时代、东周,山东省青岛市胶州市,119.822749016622,36.1001359406997
370000,山东省,第七批,魏家庄遗址,古遗址,新石器时代、东周,山东省潍坊市临朐县,118.780968020161,36.435488124232
370000,山东省,第七批,杭头遗址,古遗址,新石器时代、春秋、战国、汉,山东省日照市莒县,118.831616772718,35.5800851009254
370000,山东省,第七批,五村遗址,古遗址,新石器时代、战国、汉,山东省东营市广饶县,118.42098379845,37.0570399747657
370000,山东省,第七批,小谷城故城遗址,古遗址,新石器时代、汉,山东省临沂市兰山区,118.341997026678,35.0521997813772
370000,山东省,第七批,丰台盐业遗址群,古遗址,新石器时代、汉、魏、金、元,山东省潍坊市寒亭区,119.213963745918,36.7750970473219
370000,山东省,第七批,照格庄遗址,古遗址,夏、商,山东省烟台市牟平区,121.609162952949,37.3708480939512
370000,山东省,第七批,大辛庄遗址,古遗址,商,山东省济南市历城区,117.098322120581,36.7229507031475
370000,山东省,第七批,南河崖盐业遗址群,古遗址,商周,山东省东营市广饶县,118.401103017132,37.0528119920945
370000,山东省,第七批,陈庄—唐口遗址,古遗址,西周至战国,山东省淄博市高青县,117.820980613043,37.1705305901098
370000,山东省,第七批,杨家盐业遗址群,古遗址,周,山东省滨州市沾化县,118.092687936694,37.6982836804234
370000,山东省,第七批,牟国故城遗址,古遗址,周至汉,山东省莱芜市钢城区,117.805503275243,36.0585871454556
370000,山东省,第七批,鄫国故城遗址,古遗址,周、汉,山东省临沂市苍山县,117.910750708817,34.8892358789081
370000,山东省,第七批,杞国故城遗址,古遗址,春秋至汉,山东省潍坊市坊子区,119.160619572453,36.6540461410315
370000,山东省,第七批,南武城故城遗址,古遗址,春秋至南北朝,山东省临沂市平邑县,117.619941511951,35.1868191578616
370000,山东省,第七批,费县故城遗址,古遗址,春秋、汉、北魏,山东省临沂市费县,117.97163691593,35.2664027024624
370000,山东省,第七批,西沙埠遗址,古遗址,战国至汉,山东省青岛市莱西市,120.461909199496,36.844601551918
370000,山东省,第七批,琅琊台遗址,古遗址,秦,山东省青岛市胶南市,119.904822014588,35.6488119753535
370000,山东省,第七批,昌邑故城址,古遗址,西汉,山东省菏泽市巨野县,116.121530819285,35.1369790395324
370000,山东省,第七批,祓国都城遗址,古遗址,汉,山东省青岛市胶州市,120.028046984165,36.2644426798973
370000,山东省,第七批,青州龙兴寺遗址,古遗址,南北朝至明,山东省潍坊市青州市,118.43676956521,36.6458634150067
370000,山东省,第七批,磁村瓷窑址,古遗址,唐至元,山东省淄博市淄川区,117.850254572489,36.6164182172077
370000,山东省,第七批,板桥镇遗址,古遗址,宋至清,山东省青岛市胶州市,120.07375330059,36.2515510875519
370000,山东省,第七批,萧城遗址,古遗址,宋,山东省聊城市冠县,115.422198803514,36.6265772305446
370000,山东省,第七批,土桥闸遗址,古遗址,明,山东省聊城市东昌府区,115.982803119981,36.4345575241128
410000,河南省,第七批,七里坪遗址,古遗址,旧石器时代,河南省洛阳市栾川县,111.643443466643,33.7837461145907
410000,河南省,第七批,北窑遗址,古遗址,旧石器时代,河南省洛阳市瀍河区,112.48554904856,34.6940193561259
410000,河南省,第七批,灵井“许昌人”遗址,古遗址,旧石器时代,河南省许昌市许昌县,113.685234219977,34.0680073713162
410000,河南省,第七批,杏花山与小空山遗址,古遗址,旧石器时代,河南省南阳市南召县,112.422947732398,33.4913114152621
410000,河南省,第七批,李家沟遗址,古遗址,旧石器时代至新石器时代,河南省郑州市新密市,113.566113095811,34.4811811895561
410000,河南省,第七批,尚岗杨遗址,古遗址,新石器时代,河南省郑州市管城区,113.6714226271,34.7555876538047
410000,河南省,第七批,后庄王遗址,古遗址,新石器时代,河南省郑州市中原区,113.606810471111,34.7494489036665
410000,河南省,第七批,青台遗址,古遗址,新石器时代,河南省郑州市荥阳市,113.433961710625,34.7464501377358
410000,河南省,第七批,秦王寨遗址,古遗址,新石器时代,河南省郑州市荥阳市,113.34342631844,34.946443845367
410000,河南省,第七批,人和寨遗址,古遗址,新石器时代,河南省郑州市新郑市,113.644379144234,34.4290216599152
410000,河南省,第七批,土门遗址,古遗址,新石器时代,河南省洛阳市伊川县,112.447965470317,34.3967865419989
410000,河南省,第七批,桥北村遗址,古遗址,新石器时代,河南省洛阳市嵩县,112.131334844731,34.186172747265
410000,河南省,第七批,西王村遗址,古遗址,新石器时代,河南省洛阳市洛宁县,111.59262890521,34.3568289261632
410000,河南省,第七批,白营遗址,古遗址,新石器时代,河南省安阳市汤阴县,114.432415955401,35.9386305268489
410000,河南省,第七批,不召寨遗址,古遗址,新石器时代,河南省三门峡市渑池县,111.749689119397,34.8243309156202
410000,河南省,第七批,徐堡古城址,古遗址,新石器时代,河南省焦作市温县,113.088954027651,35.034977950409
410000,河南省,第七批,许由寨遗址,古遗址,新石器时代,河南省许昌市鄢陵县,114.067973428868,34.034148207526
410000,河南省,第七批,刘庄遗址,古遗址,新石器时代,河南省许昌市鄢陵县,114.075993266308,34.0426139253543
410000,河南省,第七批,阿岗寺遗址,古遗址,新石器时代,河南省漯河市舞阳县,113.603379927954,33.4396680212092
410000,河南省,第七批,黄山遗址,古遗址,新石器时代,河南省南阳市卧龙区,112.606844148867,33.0766742994718
410000,河南省,第七批,太子岗遗址,古遗址,新石器时代,河南省南阳市邓州市,112.081113513418,32.6898591931195
410000,河南省,第七批,造律台遗址,古遗址,新石器时代,河南省商丘市永城市,116.443989186537,33.9305537839431
410000,河南省,第七批,董桥遗址,古遗址,新石器时代,河南省驻马店市西平县,114.015620050479,33.3892500176855
410000,河南省,第七批,台子寺遗址,古遗址,新石器时代,河南省驻马店市驿城区,113.988111388816,32.9749771912652
410000,河南省,第七批,天堂寺遗址,古遗址,新石器时代,河南省驻马店市汝南县,114.426589928476,32.7882900126335
410000,河南省,第七批,段寨遗址,古遗址,新石器时代,河南省周口市郸城县,115.119758691098,33.6075770157598
410000,河南省,第七批,西金城遗址,古遗址,新石器时代,河南省焦作市博爱县,113.108232764804,35.1065791651762
410000,河南省,第七批,李楼遗址,古遗址,新石器时代至夏,河南省平顶山市汝州市,112.987072826719,34.1473332838655
410000,河南省,第七批,花地嘴遗址,古遗址,新石器时代至夏,河南省郑州市巩义市,113.016158981537,34.7487903165991
410000,河南省,第七批,煤山遗址,古遗址,新石器时代至夏,河南省平顶山市汝州市,112.825987087949,34.1756646027518
410000,河南省,第七批,曲梁遗址,古遗址,新石器时代至夏、商、汉,河南省郑州市新密市,113.598054061645,34.5301680037356
410000,河南省,第七批,商村遗址,古遗址,新石器时代至商、周,河南省焦作市武陟县,113.544271056319,35.0794366379782
410000,河南省,第七批,娘娘寨遗址,古遗址,新石器时代至周,河南省郑州市荥阳市,113.429371693958,34.8326621598223
410000,河南省,第七批,段岗遗址,古遗址,新石器时代至春秋,河南省开封市杞县,114.765354745886,34.5453945064635
410000,河南省,第七批,小李庄遗址,古遗址,新石器时代至南北朝,河南省平顶山市宝丰县,113.028428481198,33.8367798314924
410000,河南省,第七批,稍柴遗址,古遗址,新石器时代、夏,河南省郑州市巩义市,113.016158981537,34.7487903165991
410000,河南省,第七批,大赉店遗址,古遗址,新石器时代、商,河南省鹤壁市淇滨区,114.272544931216,35.7371149220221
410000,河南省,第七批,西水坡遗址,古遗址,新石器时代、东周、汉,河南省濮阳市濮阳县,114.997105242082,35.7003512601087
410000,河南省,第七批,文集遗址,古遗址,新石器时代、金、元,河南省平顶山市叶县,113.143109935822,33.5324359365565
410000,河南省,第七批,八里桥遗址,古遗址,夏,河南省南阳市方城县,112.988231886333,33.2242522966663
410000,河南省,第七批,南洼遗址,古遗址,夏商至唐宋,河南省郑州市登封市,112.800100557674,34.409262640559
410000,河南省,第七批,望京楼遗址,古遗址,夏、商,河南省郑州市新郑市,113.734379217429,34.3968518408367
410000,河南省,第七批,南顿故城,古遗址,夏、商、汉,河南省周口市项城市,114.843581160079,33.4407127312264
410000,河南省,第七批,柘城孟庄遗址,古遗址,商,河南省商丘市柘城县,115.244147811654,34.073311505042
410000,河南省,第七批,琉璃阁遗址,古遗址,商周至汉,河南省新乡市辉县市,113.799310010179,35.4626460319537
410000,河南省,第七批,邘国故城,古遗址,商、周、汉,河南省焦作市沁阳市,112.936982243634,35.0914040834691
410000,河南省,第七批,蒋国故城,古遗址,西周至战国,河南省信阳市淮滨县,115.413818616151,32.4751964201885
410000,河南省,第七批,祭伯城遗址,古遗址,周,河南省郑州市郑东新区,113.760553363145,34.7764396630211
410000,河南省,第七批,濮阳卫国故城,古遗址,周,河南省濮阳市濮阳县,115.023193614108,35.7122177233183
410000,河南省,第七批,洛阳东周王城,古遗址,东周,河南省洛阳市西工区和涧西区,112.422106052135,34.6608474634515
410000,河南省,第七批,华阳故城,古遗址,东周,河南省郑州市新郑市,113.714179866073,34.5641388477145
410000,河南省,第七批,鄢国故城,古遗址,东周,河南省许昌市鄢陵县,114.171505605841,34.1036456190648
410000,河南省,第七批,十二连城,古遗址,东周,河南省许昌市长葛市,113.813904651232,34.195590753592
410000,河南省,第七批,京城古城址,古遗址,东周,河南省郑州市荥阳市,113.433961710625,34.7464501377358
410000,河南省,第七批,苑陵故城,古遗址,东周、秦、汉,河南省郑州市新郑市,113.734379217429,34.3968518408367
410000,河南省,第七批,父城遗址,古遗址,东周、汉,河南省平顶山市宝丰县,113.248800279269,33.8516263698121
410000,河南省,第七批,葛陵故城,古遗址,东周、汉,河南省驻马店市新蔡县,114.915720453325,32.8136504675275
410000,河南省,第七批,启封故城,古遗址,春秋,河南省开封市开封县,114.43544202155,34.7577581834546
410000,河南省,第七批,沈国故城,古遗址,春秋至汉,河南省驻马店市平舆县,114.585572094992,33.140389026455
410000,河南省,第七批,刘国故城,古遗址,春秋、汉,河南省洛阳市偃师市,112.783394869194,34.728295380495
410000,河南省,第七批,舞钢冶铁遗址群,古遗址,战国至汉,河南省平顶山市舞钢市,113.526548134957,33.310849971504
410000,河南省,第七批,宜阳韩都故城,古遗址,战国、秦、汉,河南省洛阳市宜阳县,112.173029346285,34.5158043268165
410000,河南省,第七批,汉霸二王城,古遗址,秦,河南省郑州市荥阳市,113.338740187161,34.8011924161641
410000,河南省,第七批,新安函谷关,古遗址,西汉,河南省洛阳市新安县,112.172413696451,34.7189848116807
410000,河南省,第七批,铁生沟冶铁遗址,古遗址,汉,河南省郑州市巩义市,113.033830834547,34.6205617494511
410000,河南省,第七批,芒砀山汉代礼制建筑基址,古遗址,汉,河南省商丘市永城市,116.498148950852,34.190037339919
410000,河南省,第七批,柘城故城,古遗址,汉,河南省商丘市柘城县,115.300116846775,34.0923722718928
410000,河南省,第七批,汉魏许都故城,古遗址,汉、魏,河南省许昌市许昌县,113.846768596888,34.0370646001802
410000,河南省,第七批,沙门城址,古遗址,汉、宋、金,河南省新乡市延津县,114.098396822489,35.2789231182163
410000,河南省,第七批,大运河商丘南关码头遗址,古遗址,隋至宋,河南省商丘市睢阳区,115.60810052455,34.3680745611961
410000,河南省,第七批,邓窑遗址,古遗址,唐至元,河南省南阳市内乡县,111.843530005379,33.0468887564225
410000,河南省,第七批,密县瓷窑遗址,古遗址,唐、宋,河南省郑州市新密市,113.38437557057,34.5404602467444
410000,河南省,第七批,宋陵采石场,古遗址,北宋,河南省洛阳市偃师市,112.783394869194,34.728295380495
410000,河南省,第七批,严和店窑址,古遗址,宋,河南省平顶山市汝州市,112.78722397525,34.0773909068297
420000,湖北省,第七批,长阳人遗址,古遗址,旧石器时代,湖北省宜昌市长阳土家族自治县,111.201652093168,30.4752761567107
420000,湖北省,第七批,梅铺猿人遗址,古遗址,旧石器时代,湖北省十堰市郧县,111.149381129881,33.0019809060575
420000,湖北省,第七批,黄龙洞遗址,古遗址,旧石器时代,湖北省十堰市郧西县,109.482073840185,33.187033631697
420000,湖北省,第七批,桂花树遗址,古遗址,新石器时代,湖北省荆州市松滋市,111.751012636652,30.1771009539175
420000,湖北省,第七批,叶家庙遗址,古遗址,新石器时代,湖北省孝感市孝南区,113.905473908104,30.9193608983992
420000,湖北省,第七批,城河遗址,古遗址,新石器时代,湖北省荆门市沙洋县,112.583054502826,30.7118402296952
420000,湖北省,第七批,龙王山遗址,古遗址,新石器时代,湖北省荆门市东宝区,112.195668106885,31.0540608922816
420000,湖北省,第七批,大路铺遗址,古遗址,新石器时代、商、周,湖北省黄石市阳新县,115.07547231566,29.9265679470787
420000,湖北省,第七批,七里河遗址,古遗址,新石器时代、周、汉,湖北省十堰市房县,110.700839950999,32.0626101831362
420000,湖北省,第七批,毛家咀遗址,古遗址,西周,湖北省黄冈市蕲春县,115.431518380937,30.2283302619886
420000,湖北省,第七批,安居遗址,古遗址,周、汉,湖北省随州市随县,113.199901069037,31.7472766201136
420000,湖北省,第七批,草店坊城遗址,古遗址,周、汉,湖北省孝感市孝昌县,113.992355869562,31.2602833212875
420000,湖北省,第七批,郭家岗遗址,古遗址,东周,湖北省襄樊市宜城市,112.251958188888,31.7218756738606
420000,湖北省,第七批,孙郭胡城址,古遗址,战国,湖北省咸宁市咸安区,114.257527607503,29.887199215399
420000,湖北省,第七批,南襄城遗址,古遗址,战国至汉,湖北省宜昌市远安县,111.634854836091,31.0632722496626
420000,湖北省,第七批,新店土城遗址,古遗址,战国、西汉,湖北省咸宁市赤壁市,113.683739648088,29.6452522298703
420000,湖北省,第七批,郢城遗址,古遗址,秦、汉,湖北省荆州市荆州区,112.217155755482,30.382661184038
420000,湖北省,第七批,吴王城遗址,古遗址,三国,湖北省鄂州市鄂城区,114.886572427507,30.4032649213072
420000,湖北省,第七批,南漳山寨群,古遗址,明至清,湖北省襄樊市南漳县,111.833137729329,31.7768349743655
420000,湖北省,第七批,李来亨抗清遗址,古遗址,明至清,湖北省宜昌市兴山县,110.741588765556,31.3503291157942
430000,湖南省,第七批,虎爪山遗址,古遗址,旧石器时代,湖南省常德市津市,111.871962617112,29.6032587254157
430000,湖南省,第七批,鸡公垱遗址,古遗址,旧石器时代,湖南省常德市澧县,111.741938098641,29.5871780267391
430000,湖南省,第七批,十里岗遗址,古遗址,旧石器时代,湖南省常德市澧县,111.778616220899,29.6948423019468
430000,湖南省,第七批,汤家岗遗址,古遗址,新石器时代,湖南省常德市安乡县,112.167463716171,29.6133382072034
430000,湖南省,第七批,三元宫遗址,古遗址,新石器时代,湖南省常德市澧县,111.822668922882,29.774469692966
430000,湖南省,第七批,孙家岗遗址,古遗址,新石器时代,湖南省常德市澧县,111.752988257888,29.6358565939601
430000,湖南省,第七批,鸡叫城遗址,古遗址,新石器时代,湖南省常德市澧县,111.783140988472,29.7290415815808
430000,湖南省,第七批,丁家岗遗址,古遗址,新石器时代,湖南省常德市澧县,111.787039491512,29.7141285572517
430000,湖南省,第七批,划城岗遗址,古遗址,新石器时代,湖南省常德市安乡县,112.153538427833,29.4822838112329
430000,湖南省,第七批,涂家台遗址,古遗址,新石器时代,湖南省益阳市南县,112.390419298648,29.3638818504956
430000,湖南省,第七批,皂市遗址,古遗址,新石器时代至商、周,湖南省常德市石门县,111.23717582098,29.6535245371281
